#
#  conversion from RegDef.txt for
#   input design        = ppe
#   input design level  = 1
#

SECTION BITS

#design    dlevel   dir  reg_name                         field_name                                         format  ext_addr   rw           startbit  numbits  scope      rlm_name                                           clk_type  scanring  reset_val                                                              reset_sig  parity  pulse  reg_name_txt                                       description                                                                                        
#========= ======== ==== ================================ ================================================== ======= ========== ============ ========= ======== ========== ================================================== ========= ========= ====================================================================== ========== ======= ====== ================================================== =================================================================================================== 
ppe        1        rx   rx_ppe_mode8_pg                  rx_h1ap_cfg                                        gcr     110001000  RWX          10        2        per-group  "dummy_vhdl"                                       slow      func      00                                                                     ioreset    yes     na     Register                                           "This register controls the maximum allowed ration of H1 and Ap. This is not a servo setting but rather the setting of a ration between H1 and the value of Ap. \n00:.5 \n01:.625 \n10:.25 \n11:.375"
ppe_alias  1        rx   rx_ppe_mode9_pg                  rx_eo_step_cntl_opt_alias                          gcr     110001001  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      11111111                                                               ioreset    yes     na     Register                                           "RX eye optimization Step Control OPT Alias"                                                        
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_vga_cal                               gcr     110001001  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization VGA Gain"                                                                      
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_edge_offset_cal                       gcr     110001001  RWX          1         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization Edge latch offset (live data) adjust enable and path offset adjust enable"     
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_ctle_peak_cal                         gcr     110001001  RWX          2         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization CTLE Peaking adjust enable"                                                    
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_lte_cal                               gcr     110001001  RWX          3         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization LTE adjust enable"                                                             
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_dfe_cal                               gcr     110001001  RWX          4         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization DFE H1-H3 adjust enable"                                                       
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_ddc                                   gcr     110001001  RWX          5         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization Dynamic data centering enable"                                                 
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_bank_sync                             gcr     110001001  RWX          6         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization Bank Synchronization enable"                                                   
ppe        1        rx   rx_ppe_mode9_pg                  rx_eo_enable_quad_phase_cal                        gcr     110001001  RWX          7         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX eye optimization Quad phase adjust enable"                                                      
ppe_alias  1        rx   rx_ppe_mode10_pg                 rx_rc_step_cntl_opt_alias                          gcr     110001010  RWX          0         9        per-group  "dummy_vhdl"                                       slow      func      111111111                                                              ioreset    yes     na     Register                                           "RX recalibration    Step Control OPT Alias"                                                        
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_vga_cal                               gcr     110001010  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    VGA Gain and path offset adjust enable"                                        
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_edge_offset_cal                       gcr     110001010  RWX          1         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    Edge latch offset (live data) adjust enable"                                   
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_ctle_peak_cal                         gcr     110001010  RWX          2         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    CTLE Peaking adjust enable"                                                    
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_lte_cal                               gcr     110001010  RWX          3         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    LTE adjust enable"                                                             
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_dfe_cal                               gcr     110001010  RWX          4         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    DFE H1-H3 adjust enable"                                                       
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_ddc                                   gcr     110001010  RWX          5         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    Dynamic data centering enable"                                                 
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_dcc                                   gcr     110001010  RWX          6         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    TX duty cycle correction enable"                                               
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_bank_sync                             gcr     110001010  RWX          7         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    Bank Synchronization enable"                                                   
ppe        1        rx   rx_ppe_mode10_pg                 rx_rc_enable_quad_phase_cal                        gcr     110001010  RWX          8         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX recalibration    Quad phase adjust enable"                                                      
ppe        1        rx   rx_ppe_mode11_pg                 ppe_lte_hysteresis                                 gcr     110001011  RWX          0         3        per-group  "dummy_vhdl"                                       slow      func      001                                                                    ioreset    yes     na     Register                                           "LTE cal step config - hysteresis limit for recal. If the change is less than or equal to this setting, the previous value is restored."
ppe        1        rx   rx_ppe_mode11_pg                 ppe_eoff_edge_hysteresis                           gcr     110001011  RWX          3         3        per-group  "dummy_vhdl"                                       slow      func      011                                                                    ioreset    yes     na     Register                                           "For recal only, edge offset change hysteresis margin. The value restricts the change to dac value in recal for edge offset. Is the delta of before and after in range this register value, if so no change"
ppe        1        tx   tx_ppe_mode3_pg                  tx_bist_dcc_iq_min                                 gcr     110001100  RWX          0         6        per-group  "dummy_vhdl"                                       slow      func      110001                                                                 ioreset    yes     na     Register                                           "Duty cycle correction, IQ phase minimum value; values below this will fail; 2's complement, range of IQ dac is -15 to +16"
ppe        1        tx   tx_ppe_mode3_pg                  tx_bist_dcc_iq_max                                 gcr     110001100  RWX          6         6        per-group  "dummy_vhdl"                                       slow      func      010000                                                                 ioreset    yes     na     Register                                           "Duty cycle correction, IQ phase maximum value; values above this will fail; 2's complement, range of IQ dac is -15 to +16"
ppe_alias  1        rx   rx_ppe_mode13_pg                 rx_dc_step_cntl_opt_alias                          gcr     110001101  RWX          0         3        per-group  "dummy_vhdl"                                       slow      func      111                                                                    ioreset    yes     na     Register                                           "RX DC Step Control OPT Alias"                                                                      
ppe        1        rx   rx_ppe_mode13_pg                 rx_dc_enable_latch_offset_cal                      gcr     110001101  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX DC cal eye optimization latch offset adjustment"                                                
ppe        1        rx   rx_ppe_mode13_pg                 rx_dc_enable_dcc                                   gcr     110001101  RWX          1         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX DC cal TX duty cycle correction enable"                                                         
ppe        1        rx   rx_ppe_mode13_pg                 rx_dc_enable_zcal                                  gcr     110001101  RWX          2         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "RX DC cal TX zcal impedance calibration enable"                                                    
ppe        1        rx   rx_ppe_mode14_pg                 rx_min_recal_cnt                                   gcr     110001110  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0011                                                                   ioreset    yes     na     Register                                           "Minimum number of recals that must be done before allowing bank swapping; also how many recals are done the first time recal is requested on a lane."
ppe        1        rx   rx_ppe_mode14_pg                 rx_ctle_mode                                       gcr     110001110  RWX          4         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "CTLE Peaking calibration quadrant cal mode:\n0: Calibrate all quadrants\n1: Calibrate one quadrant (North)"
ppe        1        rx   rx_ppe_mode14_pg                 rx_ctle_hysteresis                                 gcr     110001110  RWX          5         2        per-group  "dummy_vhdl"                                       slow      func      01                                                                     ioreset    yes     na     Register                                           "CTLE Peaking Servo Result Hysteresis. The value limits ctle_coarse change unless the servo result is larger. Smaller result restores the prior register value."
ppe        1        rx   rx_ppe_mode14_pg                 rx_ctle_quad_diff_thresh                           gcr     110001110  RWX          7         3        per-group  "dummy_vhdl"                                       slow      func      000                                                                    ioreset    yes     na     Register                                           "CTLE Peaking calibration result difference threshold. Value larger than 0 enables and causes an error condition if any quadrant peaking result differs from the median by more than this amount. "
ppe        1        rx   rx_ppe_mode14_pg                 rx_ddc_min_err_lim                                 gcr     110001110  RWX          10        3        per-group  "dummy_vhdl"                                       slow      func      011                                                                    ioreset    yes     na     Register                                           "DDC Minimum Error Checking Threshold for edge detection. This translates into rx_ber_timer_sel encodes used during DDC search edge check. See Workbook DDC section."
ppe        1        rx   rx_ppe_mode14_pg                 rx_ddc_hysteresis                                  gcr     110001110  RWX          13        2        per-group  "dummy_vhdl"                                       slow      func      01                                                                     ioreset    yes     na     Register                                           "DDC Clock offset change hysteresis margin. The value restricts a change in mini-PR position unless it deviates from it's current long-term position by this amount. See definition of rx_ddc_hist_left_edge."
ppe        1        tx   tx_ppe_mode4_pg                  tx_bist_hs_dac_thresh_min                          gcr     110001111  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      01100000                                                               ioreset    yes     na     Register                                           "Low threshold loaded into tx_tdr_dac_cntl during HS bist to check for too-low duty cycle."         
ppe        1        tx   tx_ppe_mode4_pg                  tx_bist_hs_dac_thresh_max                          gcr     110001111  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      10100000                                                               ioreset    yes     na     Register                                           "High threshold loaded into tx_tdr_dac_cntl during HS bist to check for too-high duty cycle."       
ppe        1        rx   rx_ppe_mode15_pg                 rx_vga_jump_target                                 gcr     110010000  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      01000001                                                               ioreset    yes     na     Register                                           "Program to set value for jump table  default is 300mV at 4.6mV steps"                              
ppe        1        rx   rx_ppe_mode15_pg                 rx_vga_amax_target                                 gcr     110010000  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      01000001                                                               ioreset    yes     na     Register                                           "Program to set value for init Amax target default is 300mV at 4.6mV steps"                         
ppe        1        rx   rx_ppe_mode16_pg                 rx_vga_recal_max_target                            gcr     110010001  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      01001000                                                               ioreset    yes     na     Register                                           "Program to set value for recal max target default is 300mV +10 percent at 4.6mV steps"             
ppe        1        rx   rx_ppe_mode16_pg                 rx_vga_recal_min_target                            gcr     110010001  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      00111010                                                               ioreset    yes     na     Register                                           "Program to set value for recal min target default is 300mV -10 percent at 4.6mV steps"             
ppe        1        rx   rx_ppe_mode17_pg                 ppe_tx_zcal_reset_time_us                          gcr     110010010  RWX          0         4        per-group  "dummy_vhdl"                                       slow      func      0100                                                                   ioreset    yes     na     Register                                           "Comparator Reset time in 2^x microseconds for TX Z-Cal"                                            
ppe        1        rx   rx_ppe_mode17_pg                 ppe_tx_zcal_meas_filter_depth                      gcr     110010010  RWX          4         5        per-group  "dummy_vhdl"                                       slow      func      01000                                                                  ioreset    yes     na     Register                                           "Horse race target for TX Z-Cal comparator filter - the number of samples in one direction to move up/down"
ppe        1        rx   rx_ppe_mode18_pg                 ppe_tx_zcal_meas_min                               gcr     110010011  RWX          0         7        per-group  "dummy_vhdl"                                       slow      func      0010101                                                                ioreset    yes     na     Register                                           "2 times the min number of 1x segments to enable during search for TX Z-Cal"                        
ppe        1        rx   rx_ppe_mode18_pg                 ppe_tx_zcal_meas_max                               gcr     110010011  RWX          7         7        per-group  "dummy_vhdl"                                       slow      func      1000110                                                                ioreset    yes     na     Register                                           "2 times the max number of 1x segments to enable during search for TX Z-Cal"                        
ppe        1        rx   rx_ppe_mode12_pg                 rx_qpa_pattern_enable                              gcr     111100000  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable data pattern mode for quad phase adjust edge servo. \n0 Disabled\n1 Enabled"                
ppe        1        rx   rx_ppe_mode12_pg                 rx_qpa_pattern                                     gcr     111100000  RWX          1         5        per-group  "dummy_vhdl"                                       slow      func      01010                                                                  ioreset    yes     na     Register                                           "Pattern control field for quad phase adjust edge servo used when rx_qpa_pattern_enable is set. Each '1' enables a bit transition filter for that position in the 5 bit pattern window. Value must contain a transition at H1-H0 (pos 2 & 3). Low frequency patterns will exhibit a large static skew from CDR."
ppe        1        rx   rx_ppe_mode12_pg                 rx_qpa_hysteresis_enable                           gcr     111100000  RWX          6         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "Enable hystersis checking of averaged QPA servo result and skip final shift if less than a fixed value of 1"
ppe        1        rx   rx_ppe_mode12_pg                 rx_qpa_cdrlock_ignore                              gcr     111100000  RWX          7         1        per-group  "dummy_vhdl"                                       slow      func      1                                                                      ioreset    yes     na     Register                                           "Disables the check for locked CDR before proceeding. NOTE: This is risky and very likely to result in unreliable phase adjust results if the CDR is not fixed to the fuzz"
ppe        1        rx   rx_ppe_cntl1_pg                  rx_bist_ppe_enb                                    gcr     110100000  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable rx_bist     test in the ppe code   Enable\n1 \n0 off "                                      
ppe        1        rx   rx_ppe_cntl1_pg                  tx_bist_ppe_enb                                    gcr     110100000  RWX          1         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable tx_bist     test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  seg_1r_ppe_enb                                     gcr     110100000  RWX          2         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable seg_1r      test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  seg_2r_ppe_enb                                     gcr     110100000  RWX          3         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable seg_2r      test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  seg_no2r_ppe_enb                                   gcr     110100000  RWX          4         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable seg_no2r    test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  zcal_ovr_1r_ppe_enb                                gcr     110100000  RWX          5         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable zcal_ovr_1r test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  zcal_ovr_2r_ppe_enb                                gcr     110100000  RWX          6         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable zcal_ovr_2r test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  zcal_ovr_4r_ppe_enb                                gcr     110100000  RWX          7         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable zcal_ovr_4x test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  dac_test_ppe_enb                                   gcr     110100000  RWX          8         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Enable dac_test    test in the ppe code   Enable\n1 \n0 off"                                       
ppe        1        rx   rx_ppe_cntl1_pg                  loff_setting_ovr_enb                               gcr     110100000  RWX          9         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Assert to skip setting the default value for filter inc/dec and timeout for loff code"             
ppe        1        rx   rx_ppe_cntl1_pg                  amp_setting_ovr_enb                                gcr     110100000  RWX          10        1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Assert to skip setting the default value for filter inc/dec and timeout for amp measurement code"  
ppe        1        rx   rx_ppe_cntl2_pg                  rx_eye_width_min_check                             gcr     110100001  RWX          0         7        per-group  "dummy_vhdl"                                       slow      func      0000000                                                                ioreset    yes     na     Register                                           "Value used to determine if DDC eye width min is meet unsigned twos complement"                     
ppe        1        rx   rx_ppe_cntl2_pg                  rx_ctle_gain_max_check                             gcr     110100001  RWX          7         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Value used for ctle gain max check unsigned twos complement"                                       
ppe        1        rx   rx_ppe_cntl2_pg                  rx_ctle_gain_min_check                             gcr     110100001  RWX          11        4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Value used for ctle gain min check unsigned twos complement"                                       
ppe        1        rx   rx_ppe_cntl3_pg                  rx_latchoff_max_check                              gcr     110100010  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      01000000                                                               ioreset    yes     na     Register                                           "Value used for latch offset max check. Value is twos complement signed."                           
ppe        1        rx   rx_ppe_cntl3_pg                  rx_latchoff_min_check                              gcr     110100010  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      11000000                                                               ioreset    yes     na     Register                                           "Value used for latch offset min check. Value is twos complement signed."                           
ppe        1        rx   rx_ppe_cntl4_pg                  rx_eoff_max_check                                  gcr     110100011  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      01100000                                                               ioreset    yes     na     Register                                           "Value used for edge offset max check. Value is twos complement signed."                            
ppe        1        rx   rx_ppe_cntl4_pg                  rx_eoff_min_check                                  gcr     110100011  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      10100000                                                               ioreset    yes     na     Register                                           "Value used for edge offset min check. Value is twos complement signed."                            
ppe        1        rx   rx_ppe_cntl5_pg                  rx_ctle_peak1_max_check                            gcr     110100100  RWX          0         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for ctle peak max check, value is 2 comp unsigned"                                      
ppe        1        rx   rx_ppe_cntl5_pg                  rx_ctle_peak1_min_check                            gcr     110100100  RWX          5         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for ctle peak min check, value is 2 comp unsigned"                                      
ppe        1        rx   rx_ppe_cntl5_pg                  rx_lte_gain_max_check                              gcr     110100100  RWX          10        5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for lte gain max check, value is 2 comp unsigned"                                       
ppe        1        rx   rx_ppe_cntl6_pg                  rx_lte_gain_min_check                              gcr     110100101  RWX          0         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for lte gain min check, value is 2 comp unsigned"                                       
ppe        1        rx   rx_ppe_cntl6_pg                  rx_lte_zero_max_check                              gcr     110100101  RWX          5         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for lte zero max check, value is 2 comp unsigned"                                       
ppe        1        rx   rx_ppe_cntl6_pg                  rx_lte_zero_min_check                              gcr     110100101  RWX          10        5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for lte zero min check, value is 2 comp unsigned"                                       
ppe        1        rx   rx_ppe_cntl7_pg                  rx_dfe_max_check                                   gcr     110100110  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Value used for dfe max check.Value is twos complement signed."                                     
ppe        1        rx   rx_ppe_cntl7_pg                  rx_quad_ph_adj_max_check                           gcr     110100110  RWX          8         6        per-group  "dummy_vhdl"                                       slow      func      000000                                                                 ioreset    yes     na     Register                                           "Value used for quad phase adj max check, 16 + max value"                                           
ppe        1        rx   rx_ppe_cntl8_pg                  rx_dfe_min_check                                   gcr     110100111  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Value used for dfe min check.Value is twos complement signed."                                     
ppe        1        rx   rx_ppe_cntl8_pg                  rx_quad_ph_adj_min_check                           gcr     110100111  RWX          8         6        per-group  "dummy_vhdl"                                       slow      func      000000                                                                 ioreset    yes     na     Register                                           "Value used for quad phase adj min check, 16 - min value"                                           
ppe        1        rx   rx_ppe_cntl9_pg                  rx_epoff_max_check                                 gcr     110101000  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00001010                                                               ioreset    yes     na     Register                                           "Value used for edge offset poff max delta check. Value is twos complement signed."                 
ppe        1        rx   rx_ppe_cntl9_pg                  rx_epoff_min_check                                 gcr     110101000  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      11110110                                                               ioreset    yes     na     Register                                           "Value used for edge offset poff min delta check. Value is twos complement signed."                 
ppe        1        rx   rx_ppe_cntl14_pg                 rx_ctle_peak2_max_check                            gcr     110101101  RWX          0         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for ctle peak max check, value is 2 comp unsigned"                                      
ppe        1        rx   rx_ppe_cntl14_pg                 rx_ctle_peak2_min_check                            gcr     110101101  RWX          5         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "Value used for ctle peak min check, value is 2 comp unsigned"                                      
ppe        1        rx   rx_ppe_stat1_pg                  ppe_debug_state                                    gcr     110110000  ROX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    no      na     Register                                           "Eye optimizaton State Machine current state "                                                      
ppe        1        rx   rx_ppe_stat2_pg                  ppe_thread_loop_count                              gcr     110110001  ROX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    no      na     Register                                           "Number of times that the thread has looped"                                                        
ppe        1        rx   rx_ppe_stat3_pg                  rx_hist_min_eye_width_valid                        gcr     110110010  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "RX Historic Eye Width Minimum Value and Lane are valid."                                           
ppe        1        rx   rx_ppe_stat3_pg                  rx_hist_min_eye_width_lane                         gcr     110110010  RWX          3         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "RX Historic Eye Width Lane number"                                                                 
ppe        1        rx   rx_ppe_stat3_pg                  rx_hist_min_eye_height_valid                       gcr     110110010  RWX          8         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "RX Historic Eye Height Minimum Value and Lane are valid."                                          
ppe        1        rx   rx_ppe_stat3_pg                  rx_hist_min_eye_height_lane                        gcr     110110010  RWX          11        5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    yes     na     Register                                           "RX Historic Eye Height Lane number."                                                               
ppe        1        rx   rx_ppe_stat4_pg                  rx_hist_min_eye_width                              gcr     110110011  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      11111111                                                               ioreset    yes     na     Register                                           "RX Historic Eye Width Minimum Value."                                                              
ppe        1        rx   rx_ppe_stat4_pg                  rx_hist_min_eye_height                             gcr     110110011  RWX          8         8        per-group  "dummy_vhdl"                                       slow      func      11111111                                                               ioreset    yes     na     Register                                           "RX Historic Eye Height Minimum Value (peak-to-peak)."                                              
ppe        1        rx   rx_ppe_stat5_pg                  rx_current_cal_lane                                gcr     110110100  ROX          2         5        per-group  "dummy_vhdl"                                       slow      func      00000                                                                  ioreset    no      na     Register                                           "Number ofLane that currently being calibrated"                                                     
ppe        1        rx   rx_ppe_stat5_pg                  dac_test_ppe_done                                  gcr     110110100  ROX          8         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Show that dac test is done \n0 Not done \n1 Done"                                                  
ppe        1        rx   rx_ppe_stat11_pg                 ppe_servo_status0                                  gcr     110111010  ROX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Saved rx_servo_status0 from last detected error (when not setting FIR)"                            
ppe        1        rx   rx_ppe_stat12_pg                 ppe_servo_status1                                  gcr     110111011  ROX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Saved rx_servo_status1 from last detected error (when not setting FIR)"                            
ppe        1        rx   rx_ppe_stat13_pg                 jump_table_used                                    gcr     110111100  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Show that jump table was used in vga ppe code \n0 not used \n1 used"                               
ppe        1        rx   rx_ppe_stat14_pg                 rx_vga_amax                                        gcr     110111101  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Show what was used in vga ppe code for Amax"                                                       
ppe        1        rx   rx_ppe_stat19_pg                 rx_vga_converged                                   gcr     111000010  ROX          0         4        per-group  "dummy_vhdl"                                       slow      func      0000                                                                   ioreset    yes     na     Register                                           "Indactes where in code vga converged 1-9 is true / 10-12 is false"                                 
ppe        1        rx   rx_ppe_stat20_pg                 rx_vga_debug                                       gcr     111000011  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Indactes values of var in side the vga code -- debug only"                                         
ppe        1        rx   rx_ppe_stat21_pg                 rx_dcc_debug                                       gcr     111000100  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Debug value for dcc code"                                                                          
ppe        1        rx   rx_ppe_stat22_pg                 rx_lane_bad_0_15                                   gcr     111000101  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Bad Lane Indicator: lanes 0 - 15. Post-eyeopt status indicating training has encountered an error during a training step that finds a fatal operating condition on the lane. Encoded as one lane per bit."
ppe        1        rx   rx_ppe_stat23_pg                 rx_lane_bad_16_23                                  gcr     111000110  RWX          0         8        per-group  "dummy_vhdl"                                       slow      func      00000000                                                               ioreset    yes     na     Register                                           "Bad Lane Indicator: lanes 16-19. Post-eyeopt status indicating training has encountered an error during a training step that finds a fatal operating condition on the lane. Encoded as one lane per bit."
ppe        1        rx   rx_ppe_stat26_pg                 rx_dfe_debug                                       gcr     111001001  RWX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Debug value for dfe code"                                                                          
ppe        1        rx   rx_ppe_stat27_pg                 ppe_debug_stopwatch_time_us                        gcr     111001010  ROX          0         16       per-group  "dummy_vhdl"                                       slow      func      0000000000000000                                                       ioreset    yes     na     Register                                           "Time is microseconds of the last stopwatch benchmarked event"                                      
ppe        1        rx   rx_ppe_stat28_pg                 rx_linklayer_fail                                  gcr     111001011  RWX          0         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Indicates rxbist linklayer step failed for this group"                                             
ppe        1        rx   rx_ppe_stat28_pg                 rx_linklayer_done                                  gcr     111001011  RWX          1         1        per-group  "dummy_vhdl"                                       slow      func      0                                                                      ioreset    yes     na     Register                                           "Indicates linklayer step done for this lane"                                                       
